"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX10","HRZB00ICBE11","2019-02-13",1016.89,1022.58,1016.89,1020.82,0.39,156219.86
"XZAG","CBX10","HRZB00ICBE11","2019-02-12",1016.06,1019.20,1016.06,1016.83,0.08,274413.10
"XZAG","CBX10","HRZB00ICBE11","2019-02-11",1023.01,1023.99,1015.61,1016.06,-0.68,402677.23
"XZAG","CBX10","HRZB00ICBE11","2019-02-08",1028.22,1028.28,1016.67,1023.01,-0.51,321296.05
"XZAG","CBX10","HRZB00ICBE11","2019-02-07",1029.21,1029.97,1024.74,1028.22,-0.01,257031.36
"XZAG","CBX10","HRZB00ICBE11","2019-02-06",1026.12,1031.22,1025.31,1028.37,-0.09,134058.33
"XZAG","CBX10","HRZB00ICBE11","2019-02-05",1024.53,1029.34,1021.95,1029.27,0.42,263389.45
"XZAG","CBX10","HRZB00ICBE11","2019-02-04",1022.45,1024.95,1019.34,1024.95,0.24,89387.32
"XZAG","CBX10","HRZB00ICBE11","2019-02-01",1020.87,1025.37,1020.87,1022.45,0.15,235980.81
"XZAG","CBX10","HRZB00ICBE11","2019-01-31",1024.92,1026.03,1020.87,1020.87,-0.31,1079441.26
"XZAG","CBX10","HRZB00ICBE11","2019-01-30",1021.48,1026.46,1021.48,1024.00,0.25,184292.39
"XZAG","CBX10","HRZB00ICBE11","2019-01-29",1021.23,1023.61,1019.54,1021.48,0.15,258368.68
"XZAG","CBX10","HRZB00ICBE11","2019-01-28",1023.66,1025.27,1019.98,1019.98,-0.36,441506.55
"XZAG","CBX10","HRZB00ICBE11","2019-01-25",1020.52,1023.66,1017.89,1023.66,0.34,303331.08
"XZAG","CBX10","HRZB00ICBE11","2019-01-24",1018.10,1020.60,1016.41,1020.15,0.07,540389.06
"XZAG","CBX10","HRZB00ICBE11","2019-01-23",1020.79,1022.15,1019.03,1019.46,-0.17,213253.47
"XZAG","CBX10","HRZB00ICBE11","2019-01-22",1017.65,1022.39,1017.65,1021.22,0.31,250539.52
"XZAG","CBX10","HRZB00ICBE11","2019-01-21",1023.54,1023.54,1017.29,1018.08,-0.37,355789.98
"XZAG","CBX10","HRZB00ICBE11","2019-01-18",1019.16,1025.91,1017.91,1021.84,0.34,359667.13
"XZAG","CBX10","HRZB00ICBE11","2019-01-17",1015.80,1021.06,1015.80,1018.37,0.29,301180.93
"XZAG","CBX10","HRZB00ICBE11","2019-01-16",1012.56,1017.55,1010.54,1015.39,0.28,354008.24
"XZAG","CBX10","HRZB00ICBE11","2019-01-15",1006.16,1012.69,1006.16,1012.56,0.64,491528.06
"XZAG","CBX10","HRZB00ICBE11","2019-01-14",1006.94,1009.75,1006.03,1006.16,-0.07,279461.26
"XZAG","CBX10","HRZB00ICBE11","2019-01-11",1006.20,1008.55,1004.33,1006.88,0.07,210314.35
"XZAG","CBX10","HRZB00ICBE11","2019-01-10",1010.25,1011.61,1005.49,1006.20,-0.41,360781.33
"XZAG","CBX10","HRZB00ICBE11","2019-01-09",1005.02,1011.02,1005.02,1010.34,0.56,207298.27
"XZAG","CBX10","HRZB00ICBE11","2019-01-08",1001.64,1009.43,1001.64,1004.75,0.55,313734.20
"XZAG","CBX10","HRZB00ICBE11","2019-01-07",1002.74,1004.84,999.28,999.28,-0.35,465931.87
"XZAG","CBX10","HRZB00ICBE11","2019-01-04",1004.15,1004.31,1000.98,1002.74,-0.14,545808.03
"XZAG","CBX10","HRZB00ICBE11","2019-01-03",1004.00,1008.10,1003.72,1004.15,0.15,301249.28
"XZAG","CBX10","HRZB00ICBE11","2019-01-02",1017.07,1019.84,1000.52,1002.64,-1.42,444613.48
"XZAG","CBX10","HRZB00ICBE11","2018-12-28",1007.83,1018.72,1007.32,1017.07,0.91,825354.21
"XZAG","CBX10","HRZB00ICBE11","2018-12-27",1005.63,1012.41,1004.81,1007.92,0.23,1796599.18
"XZAG","CBX10","HRZB00ICBE11","2018-12-21",1009.36,1010.46,1002.63,1005.63,-0.49,646962.08
"XZAG","CBX10","HRZB00ICBE11","2018-12-20",1016.14,1016.14,1008.42,1010.63,-0.58,1371579.45
"XZAG","CBX10","HRZB00ICBE11","2018-12-19",1025.12,1025.96,1016.39,1016.53,-0.86,431835.41
"XZAG","CBX10","HRZB00ICBE11","2018-12-18",1024.11,1026.77,1018.16,1025.30,0.12,731731.58
"XZAG","CBX10","HRZB00ICBE11","2018-12-17",1016.37,1029.66,1016.37,1024.11,0.76,848256.79
"XZAG","CBX10","HRZB00ICBE11","2018-12-14",1013.19,1024.16,1012.27,1016.37,0.41,991795.35
"XZAG","CBX10","HRZB00ICBE11","2018-12-13",1003.36,1015.17,1003.36,1012.27,0.89,660815.93
"XZAG","CBX10","HRZB00ICBE11","2018-12-12",1002.90,1004.04,1000.20,1003.36,0.02,394157.01
"XZAG","CBX10","HRZB00ICBE11","2018-12-11",999.49,1006.85,998.40,1003.17,0.37,776278.12
"XZAG","CBX10","HRZB00ICBE11","2018-12-10",1004.46,1004.46,992.74,999.49,-0.49,1796102.50
"XZAG","CBX10","HRZB00ICBE11","2018-12-07",1002.72,1006.13,996.29,1004.46,0.15,1215008.69
"XZAG","CBX10","HRZB00ICBE11","2018-12-06",1022.14,1022.34,1002.98,1002.98,-1.87,1898086.39
"XZAG","CBX10","HRZB00ICBE11","2018-12-05",1016.81,1022.20,1016.24,1022.14,0.36,740398.59
"XZAG","CBX10","HRZB00ICBE11","2018-12-04",1013.81,1020.24,1013.81,1018.51,0.13,404227.30
"XZAG","CBX10","HRZB00ICBE11","2018-12-03",1014.84,1019.03,1014.84,1017.22,0.36,572077.97
"XZAG","CBX10","HRZB00ICBE11","2018-11-30",1016.74,1018.24,1011.38,1013.56,-0.31,1722486.12
"XZAG","CBX10","HRZB00ICBE11","2018-11-29",1013.63,1018.02,1011.93,1016.74,0.14,443634.24
"XZAG","CBX10","HRZB00ICBE11","2018-11-28",1014.51,1015.61,1010.50,1015.33,0.09,676083.28
"XZAG","CBX10","HRZB00ICBE11","2018-11-27",1022.01,1022.01,1014.45,1014.45,-0.74,760231.79
"XZAG","CBX10","HRZB00ICBE11","2018-11-26",1015.31,1024.36,1015.31,1022.01,0.50,476831.48
"XZAG","CBX10","HRZB00ICBE11","2018-11-23",1009.35,1016.89,1004.51,1016.89,0.66,1072339.70
"XZAG","CBX10","HRZB00ICBE11","2018-11-22",1022.10,1022.10,1008.11,1010.20,-1.04,513154.90
"XZAG","CBX10","HRZB00ICBE11","2018-11-21",1021.77,1023.15,1015.99,1020.82,-0.09,1763126.23
"XZAG","CBX10","HRZB00ICBE11","2018-11-20",1024.83,1025.59,1020.70,1021.77,-0.30,609126.05
"XZAG","CBX10","HRZB00ICBE11","2018-11-19",1031.65,1031.65,1021.90,1024.83,-0.66,433677.19
"XZAG","CBX10","HRZB00ICBE11","2018-11-16",1026.04,1031.90,1025.24,1031.65,0.55,1298012.62
"XZAG","CBX10","HRZB00ICBE11","2018-11-15",1025.62,1027.72,1023.91,1026.04,-0.03,261687.05
"XZAG","CBX10","HRZB00ICBE11","2018-11-14",1031.42,1031.42,1025.43,1026.30,-0.50,324586.56
"XZAG","CBX10","HRZB00ICBE11","2018-11-13",1031.10,1031.42,1025.28,1031.42,-0.01,1057744.61
"XZAG","CBX10","HRZB00ICBE11","2018-11-12",1037.38,1037.38,1028.81,1031.53,-0.56,787313.85
"XZAG","CBX10","HRZB00ICBE11","2018-11-09",1038.42,1039.53,1036.24,1037.38,-0.10,406706.52
"XZAG","CBX10","HRZB00ICBE11","2018-11-08",1041.63,1042.37,1036.41,1038.42,-0.35,229166.86
"XZAG","CBX10","HRZB00ICBE11","2018-11-07",1038.47,1043.16,1036.92,1042.05,0.41,428870.73
"XZAG","CBX10","HRZB00ICBE11","2018-11-06",1035.03,1037.93,1032.78,1037.79,0.33,846545.52
"XZAG","CBX10","HRZB00ICBE11","2018-11-05",1036.07,1038.98,1034.35,1034.35,-0.25,325819.27
"XZAG","CBX10","HRZB00ICBE11","2018-11-02",1037.75,1040.95,1035.19,1036.90,-0.08,496314.85
"XZAG","CBX10","HRZB00ICBE11","2018-10-31",1039.84,1048.17,1035.81,1037.75,-0.40,880437.18
"XZAG","CBX10","HRZB00ICBE11","2018-10-30",1039.04,1046.29,1039.04,1041.89,0.14,880295.88
"XZAG","CBX10","HRZB00ICBE11","2018-10-29",1043.75,1046.38,1037.44,1040.41,-0.26,591384.51
"XZAG","CBX10","HRZB00ICBE11","2018-10-26",1042.31,1050.25,1042.31,1043.07,0.07,719680.80
"XZAG","CBX10","HRZB00ICBE11","2018-10-25",1037.84,1043.47,1035.21,1042.31,0.47,537996.34
"XZAG","CBX10","HRZB00ICBE11","2018-10-24",1042.17,1042.63,1037.39,1037.42,-0.50,247661.28
"XZAG","CBX10","HRZB00ICBE11","2018-10-23",1041.66,1042.59,1037.46,1042.59,0.13,377602.51
"XZAG","CBX10","HRZB00ICBE11","2018-10-22",1031.87,1042.90,1031.87,1041.24,0.91,544067.33
"XZAG","CBX10","HRZB00ICBE11","2018-10-19",1034.46,1037.00,1027.68,1031.87,-0.25,253444.49
"XZAG","CBX10","HRZB00ICBE11","2018-10-18",1036.70,1038.59,1032.39,1034.46,-0.22,263126.50
"XZAG","CBX10","HRZB00ICBE11","2018-10-17",1034.97,1041.31,1032.22,1036.70,0.18,583070.04
"XZAG","CBX10","HRZB00ICBE11","2018-10-16",1037.95,1039.97,1030.95,1034.88,-0.30,1703035.86
"XZAG","CBX10","HRZB00ICBE11","2018-10-15",1034.07,1038.22,1032.71,1037.95,0.38,1330797.89
"XZAG","CBX10","HRZB00ICBE11","2018-10-12",1027.45,1035.74,1023.73,1034.07,0.68,602454.51
"XZAG","CBX10","HRZB00ICBE11","2018-10-11",1035.83,1035.83,1023.25,1027.13,-0.88,1201387.92
"XZAG","CBX10","HRZB00ICBE11","2018-10-10",1038.96,1041.18,1036.18,1036.26,-0.26,376667.77
"XZAG","CBX10","HRZB00ICBE11","2018-10-09",1029.02,1038.96,1028.70,1038.96,0.97,816296.05
"XZAG","CBX10","HRZB00ICBE11","2018-10-05",1030.72,1034.55,1028.68,1028.95,-0.17,280285.55
"XZAG","CBX10","HRZB00ICBE11","2018-10-04",1036.92,1037.05,1030.72,1030.72,-0.72,785329.27
"XZAG","CBX10","HRZB00ICBE11","2018-10-03",1041.54,1041.54,1035.78,1038.19,-0.32,178050.37
"XZAG","CBX10","HRZB00ICBE11","2018-10-02",1043.52,1043.52,1038.78,1041.54,-0.19,585957.33
"XZAG","CBX10","HRZB00ICBE11","2018-10-01",1041.56,1043.76,1036.18,1043.52,0.25,287024.94
"XZAG","CBX10","HRZB00ICBE11","2018-09-28",1042.68,1042.86,1036.95,1040.88,-0.17,887065.41
"XZAG","CBX10","HRZB00ICBE11","2018-09-27",1042.83,1043.55,1035.61,1042.68,-0.01,749577.68
"XZAG","CBX10","HRZB00ICBE11","2018-09-26",1048.75,1048.75,1041.31,1042.83,-0.56,951739.05
"XZAG","CBX10","HRZB00ICBE11","2018-09-25",1053.36,1055.35,1048.75,1048.75,-0.50,1399498.40
"XZAG","CBX10","HRZB00ICBE11","2018-09-24",1055.89,1059.87,1052.68,1054.01,-0.18,477589.38
"XZAG","CBX10","HRZB00ICBE11","2018-09-21",1054.94,1056.10,1053.40,1055.89,-0.06,216713.80
"XZAG","CBX10","HRZB00ICBE11","2018-09-20",1055.06,1057.29,1051.16,1056.53,0.12,430793.15
"XZAG","CBX10","HRZB00ICBE11","2018-09-19",1049.62,1055.24,1049.62,1055.24,0.42,1036082.78
"XZAG","CBX10","HRZB00ICBE11","2018-09-18",1045.20,1052.33,1045.20,1050.81,0.61,477679.49
"XZAG","CBX10","HRZB00ICBE11","2018-09-17",1047.44,1050.63,1043.12,1044.40,-0.29,269948.20
"XZAG","CBX10","HRZB00ICBE11","2018-09-14",1050.24,1052.99,1046.25,1047.44,-0.39,791186.98
"XZAG","CBX10","HRZB00ICBE11","2018-09-13",1057.47,1059.22,1050.76,1051.54,-0.54,544802.51
"XZAG","CBX10","HRZB00ICBE11","2018-09-12",1047.56,1057.95,1046.26,1057.23,0.85,430394.72
"XZAG","CBX10","HRZB00ICBE11","2018-09-11",1050.63,1051.12,1041.17,1048.32,-0.11,728285.53
"XZAG","CBX10","HRZB00ICBE11","2018-09-10",1055.92,1055.92,1044.52,1049.47,-0.50,1286884.17
"XZAG","CBX10","HRZB00ICBE11","2018-09-07",1058.31,1058.80,1052.43,1054.72,-0.07,588183.14
"XZAG","CBX10","HRZB00ICBE11","2018-09-06",1060.79,1061.19,1054.98,1055.46,-0.50,210757.36
"XZAG","CBX10","HRZB00ICBE11","2018-09-05",1062.64,1063.92,1060.10,1060.79,-0.05,765398.19
"XZAG","CBX10","HRZB00ICBE11","2018-09-04",1061.42,1062.25,1055.90,1061.34,-0.01,247657.08
"XZAG","CBX10","HRZB00ICBE11","2018-09-03",1061.45,1062.72,1058.98,1061.42,-0.08,126039.31
"XZAG","CBX10","HRZB00ICBE11","2018-08-31",1065.13,1065.13,1058.73,1062.26,-0.15,319235.68
"XZAG","CBX10","HRZB00ICBE11","2018-08-30",1064.55,1065.59,1061.84,1063.83,-0.13,126729.02
"XZAG","CBX10","HRZB00ICBE11","2018-08-29",1063.49,1065.20,1060.69,1065.20,0.11,230527.21
"XZAG","CBX10","HRZB00ICBE11","2018-08-28",1060.75,1064.02,1057.66,1064.02,0.12,273587.59
"XZAG","CBX10","HRZB00ICBE11","2018-08-27",1063.70,1063.70,1059.53,1062.74,-0.05,402983.04
"XZAG","CBX10","HRZB00ICBE11","2018-08-24",1063.44,1067.56,1061.90,1063.30,0.08,336951.50
"XZAG","CBX10","HRZB00ICBE11","2018-08-23",1064.74,1064.74,1062.17,1062.49,-0.24,215756.19
"XZAG","CBX10","HRZB00ICBE11","2018-08-22",1068.61,1070.17,1065.07,1065.07,-0.33,631530.57
"XZAG","CBX10","HRZB00ICBE11","2018-08-21",1063.83,1069.07,1061.40,1068.61,0.39,905131.37
"XZAG","CBX10","HRZB00ICBE11","2018-08-20",1062.56,1064.48,1060.48,1064.48,0.25,143659.70
"XZAG","CBX10","HRZB00ICBE11","2018-08-17",1063.71,1067.07,1058.96,1061.80,-0.18,513971.13
"XZAG","CBX10","HRZB00ICBE11","2018-08-16",1059.05,1063.90,1059.05,1063.71,0.32,353197.39
"XZAG","CBX10","HRZB00ICBE11","2018-08-14",1067.14,1067.14,1060.33,1060.34,-0.62,407114.19
"XZAG","CBX10","HRZB00ICBE11","2018-08-13",1069.57,1072.56,1066.05,1067.00,-0.36,583345.42
"XZAG","CBX10","HRZB00ICBE11","2018-08-10",1071.70,1074.80,1069.34,1070.87,-0.02,348783.61
"XZAG","CBX10","HRZB00ICBE11","2018-08-09",1069.08,1071.77,1066.41,1071.05,0.22,528124.35
"XZAG","CBX10","HRZB00ICBE11","2018-08-08",1069.06,1070.96,1066.68,1068.65,-0.04,505937.55
"XZAG","CBX10","HRZB00ICBE11","2018-08-07",1065.12,1069.06,1063.30,1069.06,0.57,863498.44
"XZAG","CBX10","HRZB00ICBE11","2018-08-06",1061.03,1063.30,1059.61,1062.97,0.16,505789.75
"XZAG","CBX10","HRZB00ICBE11","2018-08-03",1057.07,1063.50,1055.38,1061.29,0.40,278509.71
"XZAG","CBX10","HRZB00ICBE11","2018-08-02",1052.52,1060.20,1051.11,1057.07,0.43,401197.32
"XZAG","CBX10","HRZB00ICBE11","2018-08-01",1058.70,1058.70,1050.60,1052.52,-0.46,3480241.97
"XZAG","CBX10","HRZB00ICBE11","2018-07-31",1069.04,1070.06,1056.29,1057.41,-1.09,905371.28
"XZAG","CBX10","HRZB00ICBE11","2018-07-30",1062.91,1070.72,1061.38,1069.04,0.62,641973.26
"XZAG","CBX10","HRZB00ICBE11","2018-07-27",1061.63,1063.85,1061.63,1062.48,-0.10,104709.95
"XZAG","CBX10","HRZB00ICBE11","2018-07-26",1055.83,1063.58,1055.83,1063.58,0.73,578532.05
"XZAG","CBX10","HRZB00ICBE11","2018-07-25",1051.14,1055.83,1049.81,1055.83,0.38,329935.91
"XZAG","CBX10","HRZB00ICBE11","2018-07-24",1045.59,1053.27,1044.39,1051.79,0.66,275632.29
"XZAG","CBX10","HRZB00ICBE11","2018-07-23",1036.79,1047.67,1036.00,1044.94,0.79,363934.22
"XZAG","CBX10","HRZB00ICBE11","2018-07-20",1036.07,1037.04,1033.85,1036.79,0.01,95786.13
"XZAG","CBX10","HRZB00ICBE11","2018-07-19",1035.53,1036.92,1032.97,1036.72,0.15,183871.10
"XZAG","CBX10","HRZB00ICBE11","2018-07-18",1029.97,1035.90,1029.28,1035.13,0.38,701510.48
"XZAG","CBX10","HRZB00ICBE11","2018-07-17",1037.66,1038.71,1031.18,1031.18,-0.62,724781.70
"XZAG","CBX10","HRZB00ICBE11","2018-07-16",1040.25,1040.81,1037.66,1037.66,-0.25,137035.64
"XZAG","CBX10","HRZB00ICBE11","2018-07-13",1041.52,1041.52,1037.88,1040.25,-0.08,153478.40
"XZAG","CBX10","HRZB00ICBE11","2018-07-12",1039.78,1041.46,1036.92,1041.06,0.12,135873.45
"XZAG","CBX10","HRZB00ICBE11","2018-07-11",1042.98,1042.98,1037.56,1039.78,-0.37,716947.51
"XZAG","CBX10","HRZB00ICBE11","2018-07-10",1033.90,1043.67,1033.90,1043.67,0.90,413016.47
"XZAG","CBX10","HRZB00ICBE11","2018-07-09",1037.52,1037.80,1032.84,1034.36,-0.30,238363.30
"XZAG","CBX10","HRZB00ICBE11","2018-07-06",1035.51,1037.52,1032.72,1037.52,0.13,259980.94
"XZAG","CBX10","HRZB00ICBE11","2018-07-05",1033.88,1037.53,1033.71,1036.16,0.16,294734.49
"XZAG","CBX10","HRZB00ICBE11","2018-07-04",1037.29,1037.29,1033.43,1034.53,-0.27,335719.61
"XZAG","CBX10","HRZB00ICBE11","2018-07-03",1040.86,1040.86,1033.32,1037.29,-0.34,659149.90
"XZAG","CBX10","HRZB00ICBE11","2018-07-02",1048.21,1049.51,1040.86,1040.86,-0.70,637431.57
"XZAG","CBX10","HRZB00ICBE11","2018-06-29",1044.26,1050.05,1043.58,1048.21,0.38,131758.58
"XZAG","CBX10","HRZB00ICBE11","2018-06-28",1047.21,1047.21,1039.88,1044.26,-0.24,535048.18
"XZAG","CBX10","HRZB00ICBE11","2018-06-27",1047.91,1051.81,1045.39,1046.81,-0.17,734247.91
"XZAG","CBX10","HRZB00ICBE11","2018-06-26",1062.71,1062.71,1048.55,1048.56,-1.33,571315.34
"XZAG","CBX10","HRZB00ICBE11","2018-06-21",1058.76,1064.67,1058.58,1062.71,0.36,273775.58
"XZAG","CBX10","HRZB00ICBE11","2018-06-20",1050.82,1058.95,1048.80,1058.95,0.73,788540.90
"XZAG","CBX10","HRZB00ICBE11","2018-06-19",1045.94,1052.62,1044.26,1051.25,0.46,299805.79
"XZAG","CBX10","HRZB00ICBE11","2018-06-18",1052.47,1052.47,1043.98,1046.41,-0.51,351663.96
"XZAG","CBX10","HRZB00ICBE11","2018-06-15",1055.55,1060.87,1051.82,1051.82,-0.28,474588.16
"XZAG","CBX10","HRZB00ICBE11","2018-06-14",1052.62,1055.90,1050.75,1054.74,0.24,233690.45
"XZAG","CBX10","HRZB00ICBE11","2018-06-13",1053.43,1053.45,1048.78,1052.19,-0.18,438651.81
"XZAG","CBX10","HRZB00ICBE11","2018-06-12",1056.09,1058.25,1053.95,1054.08,-0.19,479839.80
"XZAG","CBX10","HRZB00ICBE11","2018-06-11",1058.74,1062.30,1052.38,1056.09,-0.21,469866.10
"XZAG","CBX10","HRZB00ICBE11","2018-06-08",1055.75,1061.97,1055.75,1058.34,0.25,108635.77
"XZAG","CBX10","HRZB00ICBE11","2018-06-07",1054.78,1055.78,1051.59,1055.75,0.07,856454.91
"XZAG","CBX10","HRZB00ICBE11","2018-06-06",1063.44,1064.30,1054.59,1055.02,-0.73,957430.55
"XZAG","CBX10","HRZB00ICBE11","2018-06-05",1061.47,1068.25,1060.64,1062.79,0.12,536786.99
"XZAG","CBX10","HRZB00ICBE11","2018-06-04",1065.93,1066.03,1060.82,1061.47,-0.38,299531.86
"XZAG","CBX10","HRZB00ICBE11","2018-06-01",1071.25,1071.37,1064.25,1065.53,-0.57,842498.67
"XZAG","CBX10","HRZB00ICBE11","2018-05-30",1073.69,1077.79,1071.48,1071.65,-0.19,340282.83
"XZAG","CBX10","HRZB00ICBE11","2018-05-29",1074.68,1074.79,1069.49,1073.69,-0.15,249047.09
"XZAG","CBX10","HRZB00ICBE11","2018-05-28",1076.36,1080.57,1075.33,1075.33,-0.27,297448.46
"XZAG","CBX10","HRZB00ICBE11","2018-05-25",1073.45,1078.26,1071.87,1078.26,0.45,501376.55
"XZAG","CBX10","HRZB00ICBE11","2018-05-24",1073.41,1078.17,1073.41,1073.45,-0.06,178234.24
"XZAG","CBX10","HRZB00ICBE11","2018-05-23",1078.88,1079.17,1073.09,1074.06,-0.43,639813.01
"XZAG","CBX10","HRZB00ICBE11","2018-05-22",1073.18,1079.55,1072.58,1078.69,0.45,402814.63
"XZAG","CBX10","HRZB00ICBE11","2018-05-21",1080.64,1083.37,1073.83,1073.83,-0.64,389571.25
"XZAG","CBX10","HRZB00ICBE11","2018-05-18",1072.43,1083.82,1071.29,1080.73,0.75,515852.89
"XZAG","CBX10","HRZB00ICBE11","2018-05-17",1072.85,1075.16,1072.37,1072.71,0.02,521827.87
"XZAG","CBX10","HRZB00ICBE11","2018-05-16",1072.74,1078.74,1071.96,1072.47,-0.17,621724.32
"XZAG","CBX10","HRZB00ICBE11","2018-05-15",1067.27,1075.57,1066.48,1074.27,0.53,465868.64
"XZAG","CBX10","HRZB00ICBE11","2018-05-14",1072.48,1072.48,1064.75,1068.57,-0.36,253884.09
"XZAG","CBX10","HRZB00ICBE11","2018-05-11",1065.56,1072.67,1064.91,1072.48,0.61,626997.58
"XZAG","CBX10","HRZB00ICBE11","2018-05-10",1060.05,1065.96,1060.05,1065.96,0.50,315943.75
"XZAG","CBX10","HRZB00ICBE11","2018-05-09",1062.98,1064.12,1058.24,1060.70,-0.13,536997.03
"XZAG","CBX10","HRZB00ICBE11","2018-05-08",1069.64,1069.64,1060.33,1062.03,-0.71,865229.64
"XZAG","CBX10","HRZB00ICBE11","2018-05-07",1076.30,1076.53,1067.08,1069.64,-0.62,630305.21
"XZAG","CBX10","HRZB00ICBE11","2018-05-04",1075.09,1076.30,1069.68,1076.30,0.07,701885.77
"XZAG","CBX10","HRZB00ICBE11","2018-05-03",1066.55,1080.16,1066.55,1075.57,0.73,1050233.33
"XZAG","CBX10","HRZB00ICBE11","2018-05-02",1056.15,1070.78,1056.15,1067.74,1.17,598651.71
"XZAG","CBX10","HRZB00ICBE11","2018-04-30",1046.15,1055.53,1042.95,1055.36,0.82,617244.13
"XZAG","CBX10","HRZB00ICBE11","2018-04-27",1044.72,1051.42,1040.38,1046.80,0.32,640241.01
"XZAG","CBX10","HRZB00ICBE11","2018-04-26",1036.65,1043.84,1035.22,1043.44,0.62,535419.48
"XZAG","CBX10","HRZB00ICBE11","2018-04-25",1037.26,1037.92,1028.45,1037.05,-0.27,483782.69
"XZAG","CBX10","HRZB00ICBE11","2018-04-24",1033.60,1039.89,1031.89,1039.86,0.61,416734.38
"XZAG","CBX10","HRZB00ICBE11","2018-04-23",1036.80,1036.99,1032.86,1033.60,-0.38,205894.49
"XZAG","CBX10","HRZB00ICBE11","2018-04-20",1040.75,1041.55,1036.67,1037.59,-0.30,358657.07
"XZAG","CBX10","HRZB00ICBE11","2018-04-19",1038.78,1042.51,1037.48,1040.75,0.19,355468.86
"XZAG","CBX10","HRZB00ICBE11","2018-04-18",1030.38,1040.36,1030.38,1038.78,0.78,369593.55
"XZAG","CBX10","HRZB00ICBE11","2018-04-17",1028.70,1031.31,1027.68,1030.76,0.22,225273.30
"XZAG","CBX10","HRZB00ICBE11","2018-04-16",1034.16,1034.94,1028.47,1028.47,-0.50,488313.37
"XZAG","CBX10","HRZB00ICBE11","2018-04-13",1037.28,1038.92,1033.69,1033.69,-0.35,86332.68
"XZAG","CBX10","HRZB00ICBE11","2018-04-12",1045.19,1045.68,1034.85,1037.28,-0.82,921773.26
"XZAG","CBX10","HRZB00ICBE11","2018-04-11",1049.16,1052.32,1041.40,1045.84,-0.32,352654.03
"XZAG","CBX10","HRZB00ICBE11","2018-04-10",1050.32,1051.62,1043.03,1049.16,-0.07,703309.67
"XZAG","CBX10","HRZB00ICBE11","2018-04-09",1046.09,1049.93,1044.86,1049.93,0.37,342253.02
"XZAG","CBX10","HRZB00ICBE11","2018-04-06",1047.93,1049.94,1043.02,1046.09,-0.18,250883.52
"XZAG","CBX10","HRZB00ICBE11","2018-04-05",1046.05,1048.70,1043.49,1047.93,0.12,501616.11
"XZAG","CBX10","HRZB00ICBE11","2018-04-04",1044.20,1047.83,1043.39,1046.70,0.36,389908.59
"XZAG","CBX10","HRZB00ICBE11","2018-04-03",1047.94,1047.94,1037.82,1042.90,-0.45,444179.02
"XZAG","CBX10","HRZB00ICBE11","2018-03-29",1053.26,1054.99,1047.23,1047.61,-0.54,568961.23
"XZAG","CBX10","HRZB00ICBE11","2018-03-28",1059.82,1059.98,1051.02,1053.26,-0.63,453787.99
"XZAG","CBX10","HRZB00ICBE11","2018-03-27",1052.27,1059.92,1052.27,1059.92,0.73,942390.96
"XZAG","CBX10","HRZB00ICBE11","2018-03-26",1063.27,1066.98,1052.27,1052.27,-1.03,904950.22
"XZAG","CBX10","HRZB00ICBE11","2018-03-23",1068.50,1068.50,1056.86,1063.27,-0.49,1015969.12
"XZAG","CBX10","HRZB00ICBE11","2018-03-22",1069.06,1070.57,1066.37,1068.50,-0.05,261108.25
"XZAG","CBX10","HRZB00ICBE11","2018-03-21",1070.71,1071.34,1066.75,1069.06,-0.20,437224.18
"XZAG","CBX10","HRZB00ICBE11","2018-03-20",1075.07,1076.67,1069.03,1071.19,-0.32,401694.67
"XZAG","CBX10","HRZB00ICBE11","2018-03-19",1069.79,1074.67,1066.54,1074.67,0.46,611656.27
"XZAG","CBX10","HRZB00ICBE11","2018-03-16",1070.35,1070.35,1064.08,1069.79,-0.01,286699.91
"XZAG","CBX10","HRZB00ICBE11","2018-03-15",1072.46,1073.71,1066.31,1069.88,-0.24,605884.94
"XZAG","CBX10","HRZB00ICBE11","2018-03-14",1067.50,1073.36,1061.62,1072.46,0.39,625977.44
"XZAG","CBX10","HRZB00ICBE11","2018-03-13",1067.60,1069.38,1064.75,1068.31,0.07,548938.66
"XZAG","CBX10","HRZB00ICBE11","2018-03-12",1073.56,1073.56,1064.52,1067.60,-0.56,358038.90
"XZAG","CBX10","HRZB00ICBE11","2018-03-09",1072.66,1076.18,1071.05,1073.56,0.08,418342.86
"XZAG","CBX10","HRZB00ICBE11","2018-03-08",1071.89,1073.51,1069.75,1072.66,0.01,199061.40
"XZAG","CBX10","HRZB00ICBE11","2018-03-07",1069.17,1073.73,1069.17,1072.52,0.31,387562.73
"XZAG","CBX10","HRZB00ICBE11","2018-03-06",1070.34,1072.95,1065.35,1069.17,-0.11,541957.85
"XZAG","CBX10","HRZB00ICBE11","2018-03-05",1067.28,1074.65,1066.93,1070.34,0.27,455344.36
"XZAG","CBX10","HRZB00ICBE11","2018-03-02",1064.71,1068.40,1060.98,1067.41,0.31,935182.35
"XZAG","CBX10","HRZB00ICBE11","2018-03-01",1063.02,1070.50,1061.64,1064.08,0.13,319172.37
"XZAG","CBX10","HRZB00ICBE11","2018-02-28",1054.65,1062.69,1052.79,1062.69,0.87,1403803.37
"XZAG","CBX10","HRZB00ICBE11","2018-02-27",1056.97,1058.02,1049.36,1053.51,-0.33,527384.43
