Date,Open,High,Low,Close,Adj Close,Volume
2012-02-22,458.95001220703125,459.3699951171875,455.4100036621094,455.5,455.5,0
2012-02-23,455.5,461.8900146484375,453.67999267578125,461.7099914550781,461.7099914550781,0
2012-02-24,461.45001220703125,461.79998779296875,459.2699890136719,459.760009765625,459.760009765625,0
2012-02-27,459.69000244140625,461.17999267578125,452.4700012207031,459.19000244140625,459.19000244140625,0
2012-02-28,459.260009765625,461.6499938964844,455.6300048828125,457.69000244140625,457.69000244140625,0
2012-02-29,457.80999755859375,460.7200012207031,451.0199890136719,451.0199890136719,451.0199890136719,0
2012-03-01,451.0299987792969,458.5199890136719,451.0299987792969,453.6700134277344,453.6700134277344,0
2012-03-02,453.6700134277344,454.1099853515625,444.70001220703125,446.2300109863281,446.2300109863281,0
2012-03-05,446.2300109863281,447.7799987792969,442.79998779296875,447.2099914550781,447.2099914550781,0
2012-03-06,446.989990234375,446.989990234375,437.80999755859375,438.5,438.5,0
2012-03-07,438.70001220703125,443.0400085449219,438.70001220703125,442.79998779296875,442.79998779296875,0
2012-03-08,442.92999267578125,448.3500061035156,441.7200012207031,447.9599914550781,447.9599914550781,0
2012-03-09,447.9599914550781,456.0400085449219,447.79998779296875,453.69000244140625,453.69000244140625,0
2012-03-12,453.69000244140625,455.1400146484375,451.5899963378906,453.2699890136719,453.2699890136719,0
2012-03-13,453.8399963378906,462.8500061035156,453.8399963378906,462.8500061035156,462.8500061035156,0
2012-03-14,462.8500061035156,463.3900146484375,457.6300048828125,458.8500061035156,458.8500061035156,0
2012-03-15,458.8500061035156,463.29998779296875,457.4800109863281,463.29998779296875,463.29998779296875,0
2012-03-16,463.3299865722656,463.9800109863281,461.0400085449219,461.7699890136719,461.7699890136719,0
2012-03-19,461.69000244140625,469.0899963378906,460.5299987792969,465.9700012207031,465.9700012207031,0
2012-03-20,465.9700012207031,465.9700012207031,459.8699951171875,461.5,461.5,0
2012-03-21,461.55999755859375,464.20001220703125,460.4599914550781,461.69000244140625,461.69000244140625,0
2012-03-22,461.6099853515625,461.6099853515625,454.7300109863281,457.4200134277344,457.4200134277344,0
2012-03-23,457.3999938964844,461.9800109863281,454.25,461.9100036621094,461.9100036621094,0
2012-03-26,461.9700012207031,471.4100036621094,461.9700012207031,471.2900085449219,471.2900085449219,0
2012-03-27,471.2900085449219,472.3399963378906,468.0799865722656,468.0799865722656,468.0799865722656,0
2012-03-28,468.0799865722656,468.510009765625,462.2099914550781,465.80999755859375,465.80999755859375,0
2012-03-29,465.3999938964844,465.4700012207031,459.57000732421875,464.6400146484375,464.6400146484375,0
2012-03-30,464.8399963378906,467.3399963378906,462.30999755859375,463.45001220703125,463.45001220703125,0
2012-04-02,463.2799987792969,469.4200134277344,461.0199890136719,469.4200134277344,469.4200134277344,0
2012-04-03,469.4100036621094,469.8599853515625,464.5400085449219,466.4200134277344,466.4200134277344,0
2012-04-04,466.4200134277344,466.4200134277344,456.739990234375,458.8999938964844,458.8999938964844,0
2012-04-05,458.8699951171875,459.239990234375,456.5799865722656,457.739990234375,457.739990234375,0
2012-04-09,457.739990234375,457.739990234375,447.7200012207031,449.6600036621094,449.6600036621094,0
2012-04-10,449.2699890136719,449.2699890136719,438.92999267578125,439.2099914550781,439.2099914550781,0
2012-04-11,439.2300109863281,445.8999938964844,439.2300109863281,445.8999938964844,445.8999938964844,0
2012-04-12,445.9700012207031,453.3999938964844,445.9700012207031,452.3599853515625,452.3599853515625,0
2012-04-13,452.3599853515625,452.3599853515625,446.1000061035156,446.1000061035156,446.1000061035156,0
2012-04-16,446.1000061035156,450.4800109863281,443.5199890136719,447.6499938964844,447.6499938964844,0
2012-04-17,448.1099853515625,458.05999755859375,448.1099853515625,454.75,454.75,0
2012-04-18,454.7300109863281,454.7300109863281,448.7300109863281,450.5899963378906,450.5899963378906,0
2012-04-19,450.69000244140625,453.7200012207031,445.32000732421875,447.8299865722656,447.8299865722656,0
2012-04-20,448.19000244140625,453.9100036621094,448.19000244140625,450.3800048828125,450.3800048828125,0
2012-04-23,449.7099914550781,449.7099914550781,439.739990234375,443.2900085449219,443.2900085449219,0
2012-04-24,443.2799987792969,448.010009765625,442.8299865722656,446.4200134277344,446.4200134277344,0
2012-04-25,446.4599914550781,455.25,446.4599914550781,453.8599853515625,453.8599853515625,0
2012-04-26,453.69000244140625,458.2099914550781,453.0299987792969,457.489990234375,457.489990234375,0
2012-04-27,457.4700012207031,462.5400085449219,454.5199890136719,462.0199890136719,462.0199890136719,0
2012-04-30,461.8800048828125,461.8800048828125,457.1300048828125,457.32000732421875,457.32000732421875,0
2012-05-01,457.32000732421875,465.4100036621094,456.92999267578125,457.4700012207031,457.4700012207031,0
2012-05-02,457.1499938964844,460.07000732421875,453.3299865722656,459.8800048828125,459.8800048828125,0
2012-05-03,459.75,459.75,451.7799987792969,453.5,453.5,0
2012-05-04,453.0799865722656,453.0799865722656,444.9700012207031,445.3699951171875,445.3699951171875,0
2012-05-07,445.32000732421875,447.70001220703125,443.3599853515625,446.3699951171875,446.3699951171875,0
2012-05-08,445.9599914550781,446.4700012207031,439.94000244140625,446.0899963378906,446.0899963378906,0
2012-05-09,446.05999755859375,446.1499938964844,439.8800048828125,444.0199890136719,444.0199890136719,0
2012-05-10,444.0199890136719,448.1099853515625,443.6099853515625,445.94000244140625,445.94000244140625,0
2012-05-11,445.6499938964844,447.8699951171875,442.57000732421875,444.7200012207031,444.7200012207031,0
2012-05-14,444.1099853515625,444.1099853515625,437.9200134277344,438.94000244140625,438.94000244140625,0
2012-05-15,438.9200134277344,443.0400085449219,438.2300109863281,439.2300109863281,439.2300109863281,0
2012-05-16,439.2300109863281,442.30999755859375,435.7900085449219,435.94000244140625,435.94000244140625,0
2012-05-17,435.9100036621094,436.67999267578125,426.4800109863281,426.4800109863281,426.4800109863281,0
2012-05-18,426.4599914550781,429.1499938964844,422.1700134277344,423.1000061035156,423.1000061035156,0
2012-05-21,423.2900085449219,430.8399963378906,421.69000244140625,430.7300109863281,430.7300109863281,0
2012-05-22,430.7300109863281,433.3800048828125,425.760009765625,428.0299987792969,428.0299987792969,0
2012-05-23,427.2900085449219,430.8599853515625,421.2699890136719,430.3299865722656,430.3299865722656,0
2012-05-24,430.3299865722656,431.1400146484375,425.3299865722656,430.54998779296875,430.54998779296875,0
2012-05-25,430.57000732421875,432.1400146484375,429.45001220703125,430.95001220703125,430.95001220703125,0
2012-05-29,431.1600036621094,437.9100036621094,431.1600036621094,436.79998779296875,436.79998779296875,0
2012-05-30,436.7900085449219,436.7900085449219,428.2699890136719,428.4200134277344,428.4200134277344,0
2012-05-31,428.4599914550781,430.17999267578125,422.8800048828125,428.1300048828125,428.1300048828125,0
2012-06-01,427.9100036621094,427.9100036621094,414.92999267578125,414.95001220703125,414.95001220703125,0
2012-06-04,415.1499938964844,417.7900085449219,411.0299987792969,414.8699951171875,414.8699951171875,0
2012-06-05,414.8699951171875,419.0400085449219,413.1199951171875,418.92999267578125,418.92999267578125,0
2012-06-06,419.2200012207031,429.2799987792969,419.2200012207031,429.2799987792969,429.2799987792969,0
2012-06-07,430.19000244140625,434.67999267578125,426.239990234375,426.3800048828125,426.3800048828125,0
2012-06-08,426.30999755859375,431.4200134277344,423.3699951171875,431.0199890136719,431.0199890136719,0
2012-06-11,431.0299987792969,434.5199890136719,420.3999938964844,420.489990234375,420.489990234375,0
2012-06-12,420.4800109863281,425.9599914550781,418.82000732421875,425.8900146484375,425.8900146484375,0
2012-06-13,425.8500061035156,426.7900085449219,418.6400146484375,420.07000732421875,420.07000732421875,0
2012-06-14,420.07000732421875,425.67999267578125,419.94000244140625,425.2200012207031,425.2200012207031,0
2012-06-15,425.1400146484375,430.6499938964844,424.5799865722656,430.25,430.25,0
2012-06-18,429.7099914550781,432.1199951171875,426.6199951171875,430.739990234375,430.739990234375,0
2012-06-19,430.8599853515625,440.4599914550781,430.8599853515625,438.5299987792969,438.5299987792969,0
2012-06-20,438.5299987792969,439.8500061035156,435.3699951171875,436.9800109863281,436.9800109863281,0
2012-06-21,436.9599914550781,436.9599914550781,425.510009765625,425.8299865722656,425.8299865722656,0
2012-06-22,426.0199890136719,431.8500061035156,426.0199890136719,431.29998779296875,431.29998779296875,0
2012-06-25,431.260009765625,431.260009765625,423.760009765625,424.5899963378906,424.5899963378906,0
2012-06-26,424.7099914550781,427.989990234375,422.760009765625,426.32000732421875,426.32000732421875,0
2012-06-27,426.5,432.25,426.5,432.0,432.0,0
2012-06-28,431.8399963378906,432.510009765625,426.1199951171875,432.4700012207031,432.4700012207031,0
2012-06-29,433.0299987792969,445.7200012207031,433.0299987792969,445.44000244140625,445.44000244140625,0
2012-07-02,445.44000244140625,449.17999267578125,443.1300048828125,449.17999267578125,449.17999267578125,0
2012-07-03,449.17999267578125,454.7099914550781,448.82000732421875,454.7099914550781,454.7099914550781,0
2012-07-05,454.7099914550781,455.82000732421875,452.0299987792969,454.29998779296875,454.29998779296875,0
2012-07-06,453.8500061035156,453.8500061035156,447.30999755859375,448.7099914550781,448.7099914550781,0
2012-07-09,448.69000244140625,448.7099914550781,445.7300109863281,448.0,448.0,0
2012-07-10,448.1099853515625,451.4599914550781,441.760009765625,443.0899963378906,443.0899963378906,0
2012-07-11,443.0899963378906,444.489990234375,439.57000732421875,441.54998779296875,441.54998779296875,0
2012-07-12,441.20001220703125,442.69000244140625,434.9700012207031,441.1099853515625,441.1099853515625,0
2012-07-13,441.260009765625,448.1099853515625,441.260009765625,447.3800048828125,447.3800048828125,0
2012-07-16,447.3800048828125,447.3800048828125,443.7200012207031,445.17999267578125,445.17999267578125,0
2012-07-17,445.17999267578125,448.2699890136719,441.57000732421875,446.260009765625,446.260009765625,0
2012-07-18,446.2099914550781,451.489990234375,445.54998779296875,449.8500061035156,449.8500061035156,0
2012-07-19,450.0799865722656,451.5799865722656,448.3299865722656,449.0799865722656,449.0799865722656,0
2012-07-20,448.8999938964844,448.8999938964844,443.5,443.6300048828125,443.6300048828125,0
2012-07-23,443.6300048828125,443.6300048828125,434.6700134277344,437.05999755859375,437.05999755859375,0
2012-07-24,437.05999755859375,437.9100036621094,429.5299987792969,431.1300048828125,431.1300048828125,0
2012-07-25,431.1300048828125,435.0199890136719,430.95001220703125,432.1499938964844,432.1499938964844,0
2012-07-26,432.3399963378906,438.70001220703125,432.3399963378906,436.3500061035156,436.3500061035156,0
2012-07-27,436.3999938964844,447.510009765625,436.1400146484375,446.32000732421875,446.32000732421875,0
2012-07-30,446.3599853515625,447.3900146484375,442.8800048828125,443.5299987792969,443.5299987792969,0
2012-07-31,443.5799865722656,445.82000732421875,441.5,441.7200012207031,441.7200012207031,0
2012-08-01,441.7200012207031,443.5199890136719,433.5299987792969,433.5299987792969,433.5299987792969,0
2012-08-02,433.489990234375,435.2099914550781,431.05999755859375,433.05999755859375,433.05999755859375,0
2012-08-03,433.6000061035156,445.75,433.6000061035156,444.1700134277344,444.1700134277344,0
2012-08-06,444.2300109863281,448.989990234375,444.2300109863281,447.2200012207031,447.2200012207031,0
2012-08-07,447.3299865722656,453.9599914550781,447.3299865722656,450.8999938964844,450.8999938964844,0
2012-08-08,450.9800109863281,452.5199890136719,449.6199951171875,451.32000732421875,451.32000732421875,0
2012-08-09,451.3500061035156,453.54998779296875,451.260009765625,452.1400146484375,452.1400146484375,0
2012-08-10,452.1400146484375,452.1400146484375,449.7300109863281,451.6499938964844,451.6499938964844,0
2012-08-13,451.6400146484375,451.6400146484375,445.69000244140625,450.1000061035156,450.1000061035156,0
2012-08-14,450.19000244140625,452.489990234375,447.3500061035156,448.4800109863281,448.4800109863281,0
2012-08-15,448.4800109863281,452.760009765625,447.739990234375,452.760009765625,452.760009765625,0
2012-08-16,452.7900085449219,458.0,450.4700012207031,457.5299987792969,457.5299987792969,0
2012-08-17,457.489990234375,461.19000244140625,456.7900085449219,461.19000244140625,461.19000244140625,0
2012-08-20,461.19000244140625,461.19000244140625,456.7900085449219,459.4599914550781,459.4599914550781,0
2012-08-21,459.4599914550781,465.3599853515625,458.1400146484375,459.05999755859375,459.05999755859375,0
2012-08-22,459.0199890136719,459.0199890136719,455.94000244140625,457.5799865722656,457.5799865722656,0
2012-08-23,457.5799865722656,457.6000061035156,453.3800048828125,454.3800048828125,454.3800048828125,0
2012-08-24,454.3800048828125,456.9700012207031,452.8699951171875,455.92999267578125,455.92999267578125,0
2012-08-27,455.92999267578125,458.3299865722656,455.1000061035156,456.4800109863281,456.4800109863281,0
2012-08-28,456.4800109863281,459.2099914550781,456.0299987792969,458.7799987792969,458.7799987792969,0
2012-08-29,458.7799987792969,461.9800109863281,458.32000732421875,460.9100036621094,460.9100036621094,0
2012-08-30,460.9100036621094,460.9100036621094,455.8699951171875,456.3500061035156,456.3500061035156,0
2012-08-31,456.4599914550781,459.05999755859375,454.4700012207031,457.9100036621094,457.9100036621094,0
2012-09-04,457.8699951171875,464.25,455.07000732421875,463.260009765625,463.260009765625,0
2012-09-05,463.2099914550781,464.739990234375,461.5799865722656,462.3800048828125,462.3800048828125,0
2012-09-06,462.3900146484375,472.739990234375,462.3900146484375,471.6400146484375,471.6400146484375,0
2012-09-07,471.7699890136719,474.95001220703125,471.7699890136719,473.9700012207031,473.9700012207031,0
2012-09-10,473.9700012207031,475.3599853515625,472.5299987792969,472.79998779296875,472.79998779296875,0
2012-09-11,472.8299865722656,475.9800109863281,472.510009765625,474.25,474.25,0
2012-09-12,474.42999267578125,475.510009765625,472.70001220703125,475.2799987792969,475.2799987792969,0
2012-09-13,475.2900085449219,483.8399963378906,473.6300048828125,481.1300048828125,481.1300048828125,0
2012-09-14,481.1400146484375,488.0,481.1400146484375,485.6600036621094,485.6600036621094,0
2012-09-17,485.6600036621094,485.6600036621094,480.4700012207031,482.05999755859375,482.05999755859375,0
2012-09-18,482.0199890136719,482.0199890136719,479.95001220703125,481.5,481.5,0
2012-09-19,481.57000732421875,482.2799987792969,479.0,479.04998779296875,479.04998779296875,0
2012-09-20,478.8800048828125,478.8800048828125,474.1199951171875,476.5299987792969,476.5299987792969,0
2012-09-21,476.6400146484375,481.29998779296875,476.6400146484375,478.1000061035156,478.1000061035156,0
2012-09-24,477.5799865722656,478.7099914550781,474.75,475.94000244140625,475.94000244140625,0
2012-09-25,476.0199890136719,478.489990234375,468.9100036621094,469.04998779296875,469.04998779296875,0
2012-09-26,469.1099853515625,469.239990234375,464.79998779296875,465.8999938964844,465.8999938964844,0
2012-09-27,465.8999938964844,472.1000061035156,465.6700134277344,471.3599853515625,471.3599853515625,0
2012-09-28,471.3399963378906,471.3399963378906,466.9800109863281,468.0,468.0,0
2012-10-01,468.2699890136719,473.4200134277344,467.8399963378906,469.92999267578125,469.92999267578125,0
2012-10-02,469.95001220703125,471.1600036621094,468.2099914550781,469.80999755859375,469.80999755859375,0
2012-10-03,469.8599853515625,471.32000732421875,467.0,468.2900085449219,468.2900085449219,0
2012-10-04,468.30999755859375,471.07000732421875,466.1000061035156,471.07000732421875,471.07000732421875,0
2012-10-05,471.07000732421875,476.1099853515625,469.4800109863281,470.260009765625,470.260009765625,0
2012-10-08,470.260009765625,470.260009765625,467.3500061035156,467.9800109863281,467.9800109863281,0
2012-10-09,467.8900146484375,468.0400085449219,461.7799987792969,461.8999938964844,461.8999938964844,0
2012-10-10,461.8999938964844,462.6300048828125,460.1300048828125,461.20001220703125,461.20001220703125,0
2012-10-11,461.25,465.8299865722656,461.25,462.20001220703125,462.20001220703125,0
2012-10-12,462.1600036621094,462.6000061035156,457.510009765625,458.260009765625,458.260009765625,0
2012-10-15,458.3500061035156,461.20001220703125,457.1400146484375,461.1600036621094,461.1600036621094,0
2012-10-16,461.2799987792969,465.1700134277344,461.2799987792969,464.8800048828125,464.8800048828125,0
2012-10-17,464.8800048828125,469.1400146484375,464.8800048828125,468.8800048828125,468.8800048828125,0
2012-10-18,468.8699951171875,468.989990234375,466.5199890136719,466.57000732421875,466.57000732421875,0
2012-10-19,466.4100036621094,466.4100036621094,456.8699951171875,458.79998779296875,458.79998779296875,0
2012-10-22,458.7099914550781,459.1199951171875,456.4599914550781,458.3699951171875,458.3699951171875,0
2012-10-23,457.8800048828125,457.8800048828125,451.5299987792969,456.3999938964844,456.3999938964844,0
2012-10-24,456.3999938964844,458.25,453.79998779296875,454.92999267578125,454.92999267578125,0
2012-10-25,455.44000244140625,459.2099914550781,453.6499938964844,456.3999938964844,456.3999938964844,0
2012-10-26,456.3999938964844,457.55999755859375,451.70001220703125,454.44000244140625,454.44000244140625,0
2012-10-31,454.57000732421875,458.2099914550781,454.4100036621094,458.1499938964844,458.1499938964844,0
2012-11-01,458.1300048828125,464.1300048828125,458.1000061035156,463.69000244140625,463.69000244140625,0
2012-11-02,463.80999755859375,464.9800109863281,460.2900085449219,461.2799987792969,461.2799987792969,0
2012-11-05,457.3500061035156,461.0400085449219,456.2799987792969,460.32000732421875,460.32000732421875,0
2012-11-06,460.3399963378906,465.760009765625,460.3399963378906,465.1000061035156,465.1000061035156,0
2012-11-07,465.1000061035156,465.1000061035156,452.5400085449219,453.9100036621094,453.9100036621094,0
2012-11-08,453.9100036621094,454.6700134277344,447.6199951171875,447.6199951171875,447.6199951171875,0
2012-11-09,447.6199951171875,451.1400146484375,445.5400085449219,447.739990234375,447.739990234375,0
2012-11-12,447.75,448.8599853515625,446.6199951171875,447.0,447.0,0
2012-11-13,447.04998779296875,448.3900146484375,444.489990234375,444.6600036621094,444.6600036621094,0
2012-11-14,444.80999755859375,446.20001220703125,436.2799987792969,436.739990234375,436.739990234375,0
2012-11-15,436.739990234375,437.3299865722656,431.45001220703125,434.1499938964844,434.1499938964844,0
2012-11-16,434.0199890136719,437.8399963378906,430.7300109863281,437.45001220703125,437.45001220703125,0
2012-11-19,437.8299865722656,446.6600036621094,437.8299865722656,446.6499938964844,446.6499938964844,0
2012-11-20,446.6300048828125,447.82000732421875,444.510009765625,447.6400146484375,447.6400146484375,0
2012-11-21,447.7099914550781,449.44000244140625,447.2699890136719,449.42999267578125,449.42999267578125,0
2012-11-23,449.55999755859375,454.2900085449219,449.55999755859375,454.2799987792969,454.2799987792969,0
2012-11-26,454.2799987792969,455.9700012207031,452.0799865722656,455.9700012207031,455.9700012207031,0
2012-11-27,455.9599914550781,458.29998779296875,455.0400085449219,455.75,455.75,0
2012-11-28,455.75,458.55999755859375,450.510009765625,458.5199890136719,458.5199890136719,0
2012-11-29,458.760009765625,463.6000061035156,458.760009765625,463.489990234375,463.489990234375,0
2012-11-30,463.489990234375,463.7099914550781,460.7200012207031,462.1499938964844,462.1499938964844,0
2012-12-03,462.2200012207031,464.4100036621094,460.6400146484375,461.82000732421875,461.82000732421875,0
2012-12-04,461.82000732421875,463.07000732421875,458.8500061035156,462.8399963378906,462.8399963378906,60000
2012-12-05,462.8399963378906,463.42999267578125,458.80999755859375,461.5400085449219,461.5400085449219,0
2012-12-06,461.5400085449219,462.5400085449219,459.510009765625,462.010009765625,462.010009765625,42200
2012-12-07,462.010009765625,463.70001220703125,460.6300048828125,462.1400146484375,462.1400146484375,43600
2012-12-10,462.1400146484375,464.2900085449219,462.1199951171875,463.8699951171875,463.8699951171875,48800
2012-12-11,463.8699951171875,468.4599914550781,463.8699951171875,468.1400146484375,468.1400146484375,57400
2012-12-12,468.1499938964844,469.6300048828125,464.6000061035156,465.1000061035156,465.1000061035156,52000
2012-12-13,465.0899963378906,466.1400146484375,461.17999267578125,462.3599853515625,462.3599853515625,0
2012-12-14,462.2699890136719,463.3399963378906,460.5299987792969,461.3900146484375,461.3900146484375,47600
2012-12-17,461.4200134277344,467.989990234375,461.4200134277344,467.8500061035156,467.8500061035156,51800
2012-12-18,467.8699951171875,475.2799987792969,467.8699951171875,475.2799987792969,475.2799987792969,65000
2012-12-19,475.2799987792969,477.6499938964844,473.70001220703125,475.0299987792969,475.0299987792969,0
2012-12-20,475.0299987792969,477.8999938964844,473.9700012207031,477.70001220703125,477.70001220703125,0
2012-12-21,477.6400146484375,477.6400146484375,472.4100036621094,475.7300109863281,475.7300109863281,236400
2012-12-24,475.7300109863281,475.7300109863281,473.3699951171875,474.1700134277344,474.1700134277344,24200
2012-12-26,474.1700134277344,474.5799865722656,470.2699890136719,470.6199951171875,470.6199951171875,38800
2012-12-27,470.6199951171875,471.0199890136719,464.6700134277344,470.3500061035156,470.3500061035156,44200
2012-12-28,470.3500061035156,470.95001220703125,467.3800048828125,467.4100036621094,467.4100036621094,40800
2012-12-31,467.4100036621094,476.95001220703125,466.8800048828125,476.57000732421875,476.57000732421875,59600
2013-01-02,476.57000732421875,489.6099853515625,476.57000732421875,489.2799987792969,489.2799987792969,90800
2013-01-03,489.2799987792969,491.989990234375,487.82000732421875,489.1700134277344,489.1700134277344,55600
2013-01-04,489.1700134277344,493.3299865722656,489.1700134277344,492.6199951171875,492.6199951171875,57600
2013-01-07,492.6199951171875,492.6199951171875,489.2799987792969,490.2900085449219,490.2900085449219,48400
2013-01-08,490.2900085449219,490.44000244140625,487.239990234375,488.9800109863281,488.9800109863281,60800
2013-01-09,488.9800109863281,491.8599853515625,488.9800109863281,491.42999267578125,491.42999267578125,0
2013-01-10,491.42999267578125,492.8599853515625,489.3399963378906,492.25,492.25,48600
2013-01-11,492.25,492.7699890136719,489.8999938964844,492.05999755859375,492.05999755859375,53400
2013-01-14,492.05999755859375,492.25,490.1300048828125,491.510009765625,491.510009765625,0
2013-01-15,491.510009765625,494.19000244140625,489.05999755859375,493.9800109863281,493.9800109863281,52400
2013-01-16,493.9800109863281,493.9800109863281,491.9100036621094,492.7699890136719,492.7699890136719,60200
2013-01-17,492.7699890136719,498.5899963378906,492.7699890136719,498.1099853515625,498.1099853515625,57200
2013-01-18,498.1000061035156,500.07000732421875,497.2099914550781,500.05999755859375,500.05999755859375,64200
2013-01-22,500.05999755859375,503.8800048828125,499.4100036621094,503.8800048828125,503.8800048828125,0
2013-01-23,503.8800048828125,503.8900146484375,501.739990234375,502.20001220703125,502.20001220703125,54600
2013-01-24,502.1400146484375,507.3900146484375,501.6400146484375,505.8999938964844,505.8999938964844,0
2013-01-25,505.9100036621094,508.4700012207031,505.6300048828125,508.4700012207031,508.4700012207031,0
2013-01-28,508.4700012207031,508.7300109863281,505.2799987792969,507.8299865722656,507.8299865722656,63400
2013-01-29,507.8299865722656,508.25,505.6600036621094,508.25,508.25,77000
2013-01-30,508.25,508.25,500.42999267578125,502.1600036621094,502.1600036621094,70000
2013-01-31,502.1600036621094,504.6300048828125,501.17999267578125,503.8500061035156,503.8500061035156,69600
2013-02-01,503.8399963378906,510.5799865722656,503.8399963378906,509.42999267578125,509.42999267578125,63600
2013-02-04,509.42999267578125,509.42999267578125,502.45001220703125,503.05999755859375,503.05999755859375,0
2013-02-05,503.05999755859375,508.75,503.05999755859375,507.760009765625,507.760009765625,0
2013-02-06,507.760009765625,510.0299987792969,505.2099914550781,509.9700012207031,509.9700012207031,56400
2013-02-07,509.9700012207031,510.30999755859375,506.0899963378906,509.19000244140625,509.19000244140625,0
2013-02-08,509.19000244140625,512.7100219726562,509.19000244140625,512.239990234375,512.239990234375,50400
2013-02-11,512.239990234375,512.239990234375,509.95001220703125,511.69000244140625,511.69000244140625,44800
2013-02-12,511.69000244140625,514.4299926757812,511.69000244140625,513.9400024414062,513.9400024414062,50400
2013-02-13,513.9400024414062,515.6699829101562,513.2000122070312,515.5999755859375,515.5999755859375,0
2013-02-14,515.5999755859375,517.8800048828125,514.5399780273438,517.22998046875,517.22998046875,50600
2013-02-15,517.22998046875,518.97998046875,515.510009765625,516.4299926757812,516.4299926757812,0
2013-02-19,516.4299926757812,521.9400024414062,516.4299926757812,521.9400024414062,521.9400024414062,67800
2013-02-20,521.9299926757812,521.9299926757812,511.8999938964844,511.8999938964844,511.8999938964844,0
2013-02-21,511.8999938964844,511.8999938964844,504.94000244140625,507.6099853515625,507.6099853515625,70200
2013-02-22,507.6300048828125,512.530029296875,507.6300048828125,512.530029296875,512.530029296875,59400
2013-02-25,512.530029296875,514.4400024414062,501.3399963378906,501.3399963378906,501.3399963378906,65600
2013-02-26,501.3399963378906,504.8800048828125,500.69000244140625,503.6700134277344,503.6700134277344,69400
2013-02-27,503.6700134277344,511.5299987792969,503.4200134277344,509.260009765625,509.260009765625,68400
2013-02-28,509.260009765625,512.7899780273438,508.9200134277344,510.42999267578125,510.42999267578125,0
2013-03-01,510.42999267578125,513.030029296875,504.1499938964844,512.4000244140625,512.4000244140625,0
2013-03-04,512.4000244140625,512.4000244140625,507.69000244140625,511.739990234375,511.739990234375,70400
2013-03-05,511.739990234375,518.489990234375,511.739990234375,517.2999877929688,517.2999877929688,0
2013-03-06,517.2999877929688,519.3200073242188,517.2999877929688,519.0499877929688,519.0499877929688,0
2013-03-07,519.0499877929688,521.52001953125,518.7100219726562,521.47998046875,521.47998046875,0
2013-03-08,521.5900268554688,525.760009765625,521.5900268554688,525.719970703125,525.719970703125,58800
2013-03-11,525.6900024414062,525.6900024414062,523.5999755859375,525.47998046875,525.47998046875,51200
2013-03-12,525.469970703125,525.469970703125,522.6400146484375,523.47998046875,523.47998046875,59800
2013-03-13,523.47998046875,526.530029296875,522.7899780273438,526.0800170898438,526.0800170898438,0
2013-03-14,526.0800170898438,531.6699829101562,526.0800170898438,531.6699829101562,531.6699829101562,0
2013-03-15,531.6799926757812,532.6799926757812,529.9400024414062,531.72998046875,531.72998046875,0
2013-03-18,531.72998046875,531.72998046875,525.760009765625,528.5800170898438,528.5800170898438,0
2013-03-19,528.5900268554688,530.52001953125,523.4400024414062,527.1599731445312,527.1599731445312,55200
2013-03-20,527.1900024414062,531.6599731445312,527.1900024414062,531.6400146484375,531.6400146484375,46800
2013-03-21,531.6400146484375,531.6400146484375,525.6199951171875,527.2100219726562,527.2100219726562,48000
2013-03-22,527.2100219726562,529.489990234375,527.2100219726562,528.6199951171875,528.6199951171875,46000
2013-03-25,528.6199951171875,533.0599975585938,525.989990234375,528.3300170898438,528.3300170898438,53200
2013-03-26,528.3499755859375,531.1099853515625,528.3499755859375,530.9500122070312,530.9500122070312,0
2013-03-27,530.9299926757812,530.9299926757812,525.2899780273438,530.6500244140625,530.6500244140625,49200
2013-03-28,530.6500244140625,532.4400024414062,529.9199829101562,531.3800048828125,531.3800048828125,66800
2013-04-01,531.3800048828125,531.3900146484375,522.4199829101562,524.780029296875,524.780029296875,65600
2013-04-02,524.780029296875,528.1599731445312,521.25,522.25,522.25,55000
2013-04-03,522.25,522.9199829101562,513.8400268554688,514.4500122070312,514.4500122070312,66000
2013-04-04,514.4500122070312,518.72998046875,514.1300048828125,518.7100219726562,518.7100219726562,52800
2013-04-05,518.7100219726562,518.7100219726562,510.4700012207031,517.469970703125,517.469970703125,62000
2013-04-08,517.469970703125,522.1799926757812,516.3599853515625,522.1799926757812,522.1799926757812,47800
2013-04-09,522.1799926757812,522.6400146484375,519.6300048828125,519.7100219726562,519.7100219726562,63400
2013-04-10,519.7100219726562,529.3699951171875,519.7100219726562,528.77001953125,528.77001953125,0
2013-04-11,528.77001953125,531.4000244140625,528.0599975585938,529.02001953125,529.02001953125,54000
2013-04-12,529.02001953125,529.02001953125,523.780029296875,526.6400146484375,526.6400146484375,51200
2013-04-15,526.5900268554688,526.5900268554688,506.79998779296875,508.239990234375,508.239990234375,82200
2013-04-16,508.239990234375,517.1599731445312,508.239990234375,516.6599731445312,516.6599731445312,63000
2013-04-17,516.6599731445312,516.6599731445312,504.2699890136719,508.04998779296875,508.04998779296875,75000
2013-04-18,508.04998779296875,509.67999267578125,503.3299865722656,504.70001220703125,504.70001220703125,67200
2013-04-19,504.70001220703125,511.6099853515625,503.7300109863281,510.8599853515625,510.8599853515625,65400
2013-04-22,510.8599853515625,512.3300170898438,503.44000244140625,511.5,511.5,0
