date;Value;% Change;Open;High;Low;Turnover;
22.07.2008;1.540,93;2,11;1.512,42;1.545,81;1.511,64;51.017.917;
21.07.2008;1.509,06;-0,76;1.510,33;1.518,27;1.505,89;28.868.675;
18.07.2008;1.520,57;0,02;1.519,26;1.524,03;1.511,57;28.174.459;
17.07.2008;1.520,32;-0,05;1.515,31;1.520,32;1.506,45;328.909.238;
16.07.2008;1.521,08;-1,25;1.538,26;1.538,26;1.518,56;48.224.359;
15.07.2008;1.540,30;-1,48;1.558,57;1.559,69;1.539,48;45.348.394;
14.07.2008;1.563,37;-0,86;1.570,70;1.572,18;1.555,18;32.965.713;
11.07.2008;1.577,01;0,01;1.575,42;1.582,18;1.564,92;164.041.062;
10.07.2008;1.576,80;-2,24;1.612,96;1.612,96;1.569,00;441.147.368;
09.07.2008;1.612,94;-0,42;1.607,04;1.622,64;1.607,04;622.817.684;
08.07.2008;1.619,69;-3,35;1.679,25;1.687,75;1.619,69;238.965.256;
07.07.2008;1.675,91;-1,31;1.697,04;1.700,32;1.667,91;528.582.028;
04.07.2008;1.698,12;-1,53;1.724,46;1.728,34;1.688,18;173.293.126;
03.07.2008;1.724,50;-0,76;1.739,26;1.739,26;1.716,63;294.746.499;
02.07.2008;1.737,72;-1,23;1.753,69;1.762,40;1.736,42;74.492.839;
01.07.2008;1.759,29;-1,35;1.782,84;1.782,84;1.755,21;40.862.472;
30.06.2008;1.783,28;-0,17;1.783,60;1.790,32;1.770,24;33.804.891;
27.06.2008;1.786,37;-0,02;1.790,99;1.796,39;1.778,03;88.375.309;
26.06.2008;1.786,80;-0,62;1.788,99;1.802,72;1.782,15;37.411.007;
25.06.2008;1.797,91;-1,70;1.800,60;1.807,20;1.787,40;70.782.774;
24.06.2008;1.829,02;-0,94;1.845,28;1.845,53;1.825,93;131.608.555;
23.06.2008;1.846,42;0,17;1.840,87;1.857,98;1.839,80;277.280.921;
20.06.2008;1.843,21;-0,15;1.847,76;1.852,24;1.841,64;82.791.399;
19.06.2008;1.846,04;-0,91;1.866,39;1.866,39;1.845,40;86.734.764;
18.06.2008;1.863,02;-0,38;1.855,84;1.866,91;1.850,73;309.064.033;
17.06.2008;1.870,19;-0,06;1.868,11;1.875,19;1.849,95;267.510.658;
16.06.2008;1.871,23;0,63;1.858,52;1.893,38;1.852,01;253.279.784;
13.06.2008;1.859,58;0,22;1.863,86;1.875,52;1.854,82;83.754.356;
12.06.2008;1.855,47;-0,42;1.875,25;1.876,82;1.834,57;282.301.293;
11.06.2008;1.863,21;-0,17;1.878,30;1.905,09;1.859,45;727.958.129;
10.06.2008;1.866,46;0,40;1.868,84;1.874,30;1.852,10;271.402.992;
09.06.2008;1.859,08;1,60;1.839,03;1.863,32;1.825,88;557.249.177;
06.06.2008;1.829,84;2,20;1.792,32;1.838,42;1.792,32;529.089.919;
05.06.2008;1.790,50;1,81;1.761,52;1.801,09;1.761,50;133.149.595;
04.06.2008;1.758,72;0,02;1.752,18;1.760,47;1.750,55;500.043.583;
03.06.2008;1.758,43;0,17;1.760,63;1.760,63;1.751,75;67.605.165;
02.06.2008;1.755,45;-1,61;1.778,80;1.784,95;1.755,45;83.303.333;
30.05.2008;1.784,21;0,97;1.761,87;1.791,29;1.760,39;158.011.875;
29.05.2008;1.767,05;0,25;1.756,65;1.767,99;1.752,41;577.486.798;
28.05.2008;1.762,73;-1,81;1.792,15;1.792,15;1.753,01;717.539.860;
27.05.2008;1.795,22;-0,50;1.811,21;1.815,34;1.781,35;141.631.510;
26.05.2008;1.804,19;-2,03;1.837,09;1.841,15;1.804,19;227.653.313;
23.05.2008;1.841,50;0,90;1.828,68;1.845,51;1.817,95;220.192.164;
22.05.2008;1.825,03;0,68;1.811,01;1.834,85;1.811,01;127.042.420;
21.05.2008;1.812,75;-0,63;1.810,85;1.826,50;1.807,54;315.756.736;
20.05.2008;1.824,32;0,94;1.805,17;1.825,32;1.797,68;60.934.891;
19.05.2008;1.807,28;-0,58;1.809,11;1.825,55;1.797,47;61.942.695;
16.05.2008;1.817,78;-2,42;1.852,70;1.861,01;1.803,41;117.820.230;
15.05.2008;1.862,90;0,22;1.850,25;1.887,53;1.843,86;153.910.207;
14.05.2008;1.858,80;2,72;1.808,39;1.863,90;1.752,61;116.104.443;
13.05.2008;1.809,60;-4,16;1.949,41;1.950,57;1.773,09;169.844.913;
12.05.2008;1.888,17;12,93;1.764,81;1.897,13;1.764,81;317.433.459;
09.05.2008;1.672,02;4,44;1.614,88;1.683,88;1.607,67;163.146.715;
08.05.2008;1.600,90;2,33;1.579,54;1.609,33;1.579,54;100.712.715;
07.05.2008;1.564,41;-0,17;1.555,19;1.572,87;1.547,05;694.010.291;
06.05.2008;1.567,03;-1,29;1.584,84;1.598,84;1.550,43;61.250.917;
05.05.2008;1.587,45;-1,09;1.618,96;1.632,25;1.585,84;27.451.695;
30.04.2008;1.604,99;0,54;1.625,60;1.627,33;1.600,42;53.919.146;
29.04.2008;1.596,31;1,57;1.589,57;1.596,31;1.578,52;40.501.921;
24.04.2008;1.571,71;0,39;1.572,54;1.583,79;1.564,57;38.886.689;
23.04.2008;1.565,58;-0,19;1.561,91;1.567,61;1.545,96;68.717.202;
22.04.2008;1.568,62;1,37;1.538,34;1.569,42;1.538,34;127.388.376;
21.04.2008;1.547,40;0,87;1.539,66;1.553,61;1.538,17;36.544.971;
18.04.2008;1.534,01;0,17;1.532,97;1.538,08;1.518,54;61.592.582;
17.04.2008;1.531,41;-0,65;1.547,36;1.548,14;1.530,40;81.006.316;
16.04.2008;1.541,42;-0,75;1.552,56;1.559,89;1.537,65;106.750.066;
15.04.2008;1.553,14;-0,37;1.553,19;1.558,27;1.537,45;123.020.585;
14.04.2008;1.558,94;-2,03;1.586,01;1.587,62;1.555,53;53.709.289;
11.04.2008;1.591,23;2,38;1.543,64;1.593,52;1.537,97;66.955.450;
10.04.2008;1.554,24;-1,42;1.570,43;1.581,06;1.553,94;59.242.647;
09.04.2008;1.576,58;-1,97;1.595,60;1.599,97;1.565,95;46.026.176;
08.04.2008;1.608,24;-1,77;1.637,49;1.637,49;1.602,28;64.314.721;
07.04.2008;1.637,18;-0,72;1.648,54;1.648,54;1.624,36;30.501.659;
04.04.2008;1.649,02;-1,05;1.661,64;1.661,80;1.645,72;37.261.971;
03.04.2008;1.666,45;-0,19;1.669,68;1.684,91;1.662,09;128.527.299;
02.04.2008;1.669,67;-0,60;1.680,80;1.680,80;1.648,86;62.013.016;
01.04.2008;1.679,69;-2,27;1.704,34;1.712,68;1.672,56;140.012.586;
31.03.2008;1.718,79;0,83;1.710,87;1.728,24;1.698,53;59.668.012;
28.03.2008;1.704,66;-0,02;1.702,27;1.707,86;1.692,32;57.591.666;
27.03.2008;1.704,95;-1,79;1.736,08;1.736,08;1.702,72;37.064.109;
26.03.2008;1.736,08;-1,90;1.773,19;1.773,19;1.726,10;94.891.271;
25.03.2008;1.769,78;-1,67;1.799,79;1.813,29;1.762,74;129.876.076;
24.03.2008;1.799,79;2,34;1.765,57;1.804,44;1.765,57;30.535.332;
21.03.2008;1.758,55;3,29;1.708,31;1.767,43;1.707,39;64.882.311;
20.03.2008;1.702,60;0,99;1.674,64;1.711,80;1.674,64;94.457.247;
19.03.2008;1.685,83;0,00;1.687,73;1.699,35;1.683,36;69.815.898;
18.03.2008;1.685,89;0,15;1.683,32;1.699,54;1.680,75;88.540.085;
17.03.2008;1.683,32;4,23;1.632,80;1.684,20;1.623,44;137.598.772;
14.03.2008;1.615,02;1,62;1.564,16;1.628,93;1.558,62;181.766.358;
13.03.2008;1.589,33;-4,79;1.657,07;1.657,07;1.585,41;196.898.637;
12.03.2008;1.669,26;-7,39;1.793,77;1.795,91;1.669,26;151.875.647;
11.03.2008;1.802,55;-2,77;1.845,54;1.851,64;1.800,78;93.943.860;
10.03.2008;1.853,90;-4,55;1.898,95;1.898,95;1.839,68;74.327.299;
07.03.2008;1.942,19;0,48;1.921,60;1.945,15;1.910,25;93.212.563;
06.03.2008;1.932,94;-4,85;2.009,40;2.013,55;1.932,94;183.671.597;
05.03.2008;2.031,43;-1,79;2.066,98;2.067,03;2.023,11;152.922.018;
04.03.2008;2.068,47;-0,88;2.094,92;2.094,92;2.067,48;107.970.830;
03.03.2008;2.086,75;-0,11;2.083,13;2.089,50;2.074,14;56.036.739;
29.02.2008;2.089,11;0,29;2.088,63;2.096,76;2.085,67;40.086.495;
28.02.2008;2.082,97;0,09;2.068,30;2.083,55;2.064,99;45.731.487;
27.02.2008;2.081,05;0,09;2.081,39;2.092,04;2.075,49;70.508.081;
26.02.2008;2.079,21;-0,38;2.089,14;2.097,38;2.078,73;45.436.124;
25.02.2008;2.087,05;-0,38;2.090,19;2.094,18;2.068,34;40.824.626;
22.02.2008;2.094,94;-0,35;2.093,16;2.102,90;2.085,95;122.616.773;
21.02.2008;2.102,36;-0,21;2.106,57;2.113,07;2.102,25;31.967.830;
20.02.2008;2.106,86;-0,76;2.130,05;2.136,66;2.103,76;60.281.032;
19.02.2008;2.123,09;-0,60;2.136,48;2.138,80;2.107,26;197.590.644;
18.02.2008;2.135,91;-0,11;2.131,85;2.139,74;2.112,93;54.467.352;
14.02.2008;2.138,28;-0,53;2.147,25;2.152,36;2.137,74;90.924.123;
13.02.2008;2.149,63;-0,61;2.166,72;2.166,72;2.146,17;227.430.413;
12.02.2008;2.162,92;1,79;2.127,51;2.162,92;2.115,98;202.843.635;
11.02.2008;2.124,79;-1,04;2.146,14;2.160,96;2.118,67;215.097.437;
08.02.2008;2.147,15;1,09;2.119,61;2.168,28;2.116,04;41.243.438;
07.02.2008;2.124,08;-1,34;2.137,12;2.141,81;2.118,89;203.435.271;
06.02.2008;2.152,86;-4,25;2.227,00;2.227,00;2.121,39;320.062.093;
05.02.2008;2.248,31;-4,17;2.382,24;2.394,46;2.248,31;182.962.742;
04.02.2008;2.346,24;6,34;2.296,67;2.362,21;2.279,92;393.048.460;
01.02.2008;2.206,42;2,12;2.172,58;2.223,16;2.167,86;126.540.929;
31.01.2008;2.160,59;4,27;2.072,15;2.176,64;2.072,15;336.407.056;
30.01.2008;2.072,19;0,81;2.054,28;2.073,11;2.051,73;166.069.446;
29.01.2008;2.055,53;-0,26;2.060,34;2.060,71;2.048,97;350.816.494;
28.01.2008;2.060,86;-0,61;2.073,69;2.080,04;2.059,55;287.812.993;
25.01.2008;2.073,52;0,42;2.074,04;2.086,44;2.058,22;247.354.607;
24.01.2008;2.064,94;-1,50;2.088,24;2.092,54;2.063,92;529.238.492;
23.01.2008;2.096,44;-2,06;2.136,61;2.136,61;2.090,80;201.167.274;
22.01.2008;2.140,61;-3,10;2.206,31;2.206,31;2.133,80;432.922.556;
21.01.2008;2.209,09;-1,61;2.242,08;2.246,35;2.207,46;78.686.390;
18.01.2008;2.245,28;-0,94;2.272,91;2.274,70;2.244,18;251.327.751;
17.01.2008;2.266,52;0,09;2.259,48;2.272,50;2.259,48;192.780.796;
16.01.2008;2.264,45;-0,99;2.279,98;2.296,02;2.261,01;153.522.339;
15.01.2008;2.287,02;1,15;2.255,01;2.293,84;2.255,01;178.839.756;
14.01.2008;2.261,03;-0,26;2.259,39;2.264,22;2.259,05;143.777.884;
11.01.2008;2.266,95;0,18;2.272,49;2.273,74;2.266,00;100.462.627;
10.01.2008;2.262,92;0,30;2.258,42;2.278,49;2.258,18;103.163.827;
09.01.2008;2.256,11;0,65;2.241,43;2.258,83;2.229,63;54.852.128;
08.01.2008;2.241,58;-0,40;2.245,72;2.245,72;2.228,98;54.278.607;
04.01.2008;2.250,48;-1,70;2.293,79;2.293,79;2.237,77;119.138.407;
03.01.2008;2.289,35;-1,25;2.315,33;2.315,33;2.274,65;33.846.999;
31.12.2007;2.318,37;0,96;2.291,25;2.328,91;2.289,47;121.748.555;
28.12.2007;2.296,31;1,11;2.283,03;2.312,37;2.276,85;428.122.967;
27.12.2007;2.271,17;2,39;2.228,80;2.286,35;2.228,49;337.492.422;
26.12.2007;2.218,10;1,81;2.182,08;2.222,70;2.176,06;238.782.884;
25.12.2007;2.178,64;-0,65;2.183,04;2.198,61;2.176,31;187.589.227;
24.12.2007;2.192,79;0,01;2.191,41;2.200,57;2.182,94;90.091.100;
21.12.2007;2.192,57;1,12;2.174,62;2.198,35;2.163,10;217.912.269;
20.12.2007;2.168,25;1,60;2.132,49;2.173,74;2.129,85;296.113.677;
19.12.2007;2.134,15;-0,40;2.103,05;2.140,31;2.103,05;173.309.252;
18.12.2007;2.142,63;-2,03;2.176,87;2.177,98;2.136,93;248.469.318;
17.12.2007;2.187,07;-0,77;2.196,61;2.208,59;2.182,51;167.439.219;
14.12.2007;2.204,06;-1,06;2.227,62;2.228,78;2.200,98;70.202.350;
13.12.2007;2.227,65;-0,52;2.242,86;2.242,86;2.208,39;84.533.487;
12.12.2007;2.239,38;-2,76;2.289,66;2.294,65;2.232,06;121.494.175;
11.12.2007;2.302,97;-1,68;2.342,09;2.350,08;2.302,73;152.314.241;
10.12.2007;2.342,34;1,25;2.317,00;2.346,24;2.316,56;145.251.741;
07.12.2007;2.313,50;2,61;2.262,22;2.324,89;2.259,90;122.098.836;
06.12.2007;2.254,73;0,61;2.242,07;2.270,92;2.241,70;155.322.758;
05.12.2007;2.241,14;0,93;2.228,61;2.243,97;2.216,86;160.852.268;
04.12.2007;2.220,57;-0,51;2.230,35;2.230,35;2.212,49;237.292.907;
03.12.2007;2.231,99;0,25;2.226,45;2.237,13;2.207,04;133.523.131;
30.11.2007;2.226,45;-0,03;2.229,28;2.230,46;2.210,30;193.493.161;
29.11.2007;2.227,20;-0,29;2.228,33;2.232,25;2.207,58;141.903.882;
28.11.2007;2.233,74;-0,80;2.259,18;2.260,39;2.229,63;121.099.294;
27.11.2007;2.251,65;0,44;2.257,23;2.275,34;2.233,91;192.270.879;
26.11.2007;2.241,75;1,75;2.202,00;2.245,71;2.201,40;79.372.655;
23.11.2007;2.203,23;-0,31;2.211,80;2.237,06;2.167,97;192.575.928;
22.11.2007;2.210,18;-1,77;2.246,41;2.246,41;2.149,49;285.691.433;
21.11.2007;2.250,00;-1,79;2.275,48;2.292,06;2.232,70;153.017.577;
20.11.2007;2.290,99;-4,95;2.375,14;2.375,43;2.272,90;300.932.332;
19.11.2007;2.410,21;-1,51;2.439,21;2.456,65;2.388,07;95.933.905;
16.11.2007;2.447,08;-3,38;2.524,41;2.533,75;2.447,08;113.937.655;
15.11.2007;2.532,69;-0,97;2.553,57;2.554,50;2.526,71;97.840.323;
14.11.2007;2.557,61;-0,31;2.565,24;2.570,82;2.552,53;379.558.151;
13.11.2007;2.565,61;-0,20;2.556,31;2.574,67;2.550,63;346.374.335;
12.11.2007;2.570,64;0,18;2.582,07;2.589,54;2.563,78;219.970.901;
09.11.2007;2.565,93;-1,44;2.601,75;2.601,75;2.562,52;334.149.851;
08.11.2007;2.603,45;0,22;2.609,26;2.611,14;2.592,98;120.549.029;
07.11.2007;2.597,66;1,09;2.580,07;2.619,82;2.580,07;220.710.249;
06.11.2007;2.569,74;0,91;2.550,09;2.585,05;2.550,07;280.415.339;
05.11.2007;2.546,47;1,01;2.522,20;2.552,49;2.522,20;145.345.178;
02.11.2007;2.520,90;0,58;2.501,48;2.525,13;2.500,52;236.497.130;
01.11.2007;2.506,42;-0,27;2.516,07;2.522,44;2.486,59;239.463.915;
31.10.2007;2.513,31;-0,43;2.521,76;2.542,78;2.507,50;187.334.881;
30.10.2007;2.524,16;-2,00;2.558,58;2.563,56;2.517,98;157.721.047;
29.10.2007;2.575,77;-2,55;2.638,07;2.638,81;2.567,39;156.031.784;
26.10.2007;2.643,15;-2,47;2.711,37;2.711,37;2.633,01;71.923.918;
25.10.2007;2.710,22;-0,66;2.727,77;2.729,76;2.691,60;133.144.082;
24.10.2007;2.728,26;-0,23;2.732,86;2.739,81;2.727,79;144.395.901;
23.10.2007;2.734,61;-0,36;2.742,33;2.750,70;2.730,18;164.087.185;
22.10.2007;2.744,43;-0,79;2.759,10;2.762,19;2.738,36;96.714.897;
19.10.2007;2.766,36;-0,28;2.770,69;2.773,60;2.727,95;147.586.835;
18.10.2007;2.774,04;-0,98;2.794,73;2.802,16;2.766,01;156.520.591;
17.10.2007;2.801,38;-0,18;2.814,45;2.814,45;2.792,86;101.512.131;
16.10.2007;2.806,48;-0,83;2.828,81;2.831,31;2.802,07;172.919.411;
15.10.2007;2.830,02;-0,42;2.828,86;2.835,20;2.792,83;392.335.208;
12.10.2007;2.842,05;-0,27;2.838,05;2.846,80;2.830,46;176.406.630;
11.10.2007;2.849,86;-0,11;2.851,47;2.858,11;2.842,46;110.161.885;
10.10.2007;2.853,13;-0,08;2.857,65;2.857,65;2.840,00;207.749.276;
09.10.2007;2.855,30;0,46;2.842,25;2.868,79;2.840,50;157.895.497;
08.10.2007;2.842,31;-0,23;2.847,59;2.854,40;2.837,21;141.977.520;
05.10.2007;2.848,78;0,11;2.839,55;2.856,08;2.833,77;143.188.091;
04.10.2007;2.845,62;0,23;2.840,11;2.845,62;2.837,95;189.474.494;
03.10.2007;2.839,12;0,66;2.849,91;2.860,61;2.835,66;224.496.355;
02.10.2007;2.820,42;-0,01;2.818,29;2.828,84;2.807,34;146.559.647;
01.10.2007;2.820,57;0,22;2.805,71;2.822,91;2.805,71;121.113.056;
28.09.2007;2.814,25;-0,19;2.823,96;2.823,96;2.808,33;243.654.757;
27.09.2007;2.819,73;0,06;2.813,22;2.822,30;2.808,45;106.966.889;
26.09.2007;2.817,93;0,60;2.798,28;2.818,75;2.796,35;112.949.427;
25.09.2007;2.801,18;0,33;2.778,44;2.807,81;2.777,67;255.165.765;
24.09.2007;2.792,04;0,00;2.789,52;2.793,50;2.782,66;123.745.525;
21.09.2007;2.791,90;1,31;2.755,59;2.796,06;2.754,39;287.663.434;
20.09.2007;2.755,91;0,48;2.740,39;2.755,91;2.738,49;153.081.230;
19.09.2007;2.742,71;-0,37;2.751,63;2.752,74;2.736,40;126.330.646;
18.09.2007;2.752,97;-0,94;2.774,20;2.778,41;2.744,12;307.384.896;
17.09.2007;2.779,01;-0,61;2.791,47;2.797,30;2.775,19;132.249.303;
14.09.2007;2.796,20;-0,06;2.797,62;2.801,35;2.788,22;156.233.277;
13.09.2007;2.797,98;-0,17;2.802,17;2.802,17;2.792,14;185.047.063;
12.09.2007;2.802,70;-0,96;2.823,63;2.823,86;2.802,70;142.218.259;
11.09.2007;2.829,86;0,00;2.828,65;2.844,60;2.827,91;121.936.555;
10.09.2007;2.829,85;-0,60;2.850,19;2.854,60;2.829,85;173.655.215;
07.09.2007;2.847,01;-0,27;2.855,47;2.856,47;2.841,10;143.657.858;
06.09.2007;2.854,78;-0,13;2.864,94;2.870,11;2.850,17;263.815.705;
05.09.2007;2.858,39;0,25;2.848,44;2.868,89;2.845,47;202.401.946;
04.09.2007;2.851,13;-0,41;2.860,88;2.871,65;2.816,18;186.518.614;
03.09.2007;2.862,75;-0,22;2.868,43;2.871,20;2.862,75;153.957.596;
31.08.2007;2.869,00;0,42;2.860,79;2.870,54;2.858,72;135.817.057;
30.08.2007;2.856,94;0,11;2.849,55;2.860,56;2.844,24;114.135.587;
29.08.2007;2.853,83;-0,21;2.857,53;2.860,11;2.847,70;121.325.923;
28.08.2007;2.859,70;0,15;2.851,86;2.869,63;2.850,49;138.178.337;
27.08.2007;2.855,33;-0,22;2.863,05;2.871,33;2.851,29;124.854.070;
24.08.2007;2.861,64;-0,19;2.869,11;2.872,05;2.855,30;122.298.486;
23.08.2007;2.866,97;-0,31;2.870,79;2.872,14;2.859,83;136.653.553;
22.08.2007;2.876,01;0,09;2.873,17;2.880,99;2.864,15;177.991.063;
21.08.2007;2.873,37;-0,32;2.882,34;2.886,26;2.865,12;151.545.503;
20.08.2007;2.882,52;-0,15;2.888,01;2.899,35;2.876,39;296.655.839;
17.08.2007;2.886,92;0,08;2.894,19;2.894,19;2.877,64;141.689.726;
16.08.2007;2.884,71;-0,67;2.904,88;2.912,77;2.881,40;277.285.986;
15.08.2007;2.904,27;-0,16;2.899,92;2.918,43;2.898,00;63.159.129;
14.08.2007;2.908,98;0,15;2.906,92;2.914,45;2.900,32;369.780.960;
13.08.2007;2.904,64;0,39;2.906,00;2.919,29;2.898,98;557.637.158;
10.08.2007;2.893,39;-0,60;2.911,26;2.911,68;2.889,01;430.808.261;
09.08.2007;2.910,94;0,05;2.912,98;2.926,58;2.902,43;229.114.220;
08.08.2007;2.909,59;-0,01;2.910,27;2.913,18;2.903,43;310.703.304;
07.08.2007;2.909,96;0,36;2.902,82;2.913,50;2.890,84;205.670.635;
06.08.2007;2.899,66;-0,56;2.918,10;2.925,00;2.897,16;300.023.813;
03.08.2007;2.916,01;0,29;2.912,56;2.924,28;2.912,56;238.090.248;
02.08.2007;2.907,49;0,08;2.905,14;2.913,91;2.897,34;134.401.157;
01.08.2007;2.905,25;-0,41;2.906,44;2.922,22;2.902,67;144.317.390;
31.07.2007;2.917,29;0,30;2.910,96;2.920,20;2.902,57;152.822.305;
30.07.2007;2.908,62;0,04;2.912,20;2.920,38;2.898,92;142.298.503;
27.07.2007;2.907,44;-0,15;2.920,58;2.922,33;2.904,30;214.982.534;
26.07.2007;2.911,90;0,02;2.906,47;2.918,21;2.898,85;305.378.007;
25.07.2007;2.911,28;0,68;2.900,10;2.912,90;2.900,10;149.203.007;
24.07.2007;2.891,49;-0,11;2.887,35;2.896,38;2.875,19;177.177.910;
23.07.2007;2.894,64;0,19;2.884,60;2.899,29;2.873,79;245.938.306;
20.07.2007;2.889,28;0,38;2.878,23;2.892,93;2.863,02;836.529.574;
19.07.2007;2.878,44;0,24;2.871,54;2.883,91;2.869,25;493.725.122;
18.07.2007;2.871,43;-0,07;2.877,81;2.884,01;2.861,80;212.883.489;
17.07.2007;2.873,49;-0,06;2.880,69;2.888,10;2.864,34;174.129.128;
16.07.2007;2.875,32;0,42;2.871,15;2.900,94;2.868,74;123.408.026;
13.07.2007;2.863,24;0,46;2.856,97;2.881,66;2.856,97;476.359.213;
12.07.2007;2.849,99;0,72;2.836,86;2.857,55;2.834,80;451.939.964;
11.07.2007;2.829,71;0,17;2.824,92;2.846,54;2.819,39;227.013.629;
10.07.2007;2.824,84;1,72;2.780,47;2.830,72;2.780,47;186.049.484;
09.07.2007;2.777,01;-0,25;2.756,70;2.781,46;2.748,75;339.056.272;
06.07.2007;2.783,92;0,52;2.767,95;2.788,54;2.767,95;166.413.003;
05.07.2007;2.769,45;0,34;2.770,08;2.793,26;2.758,59;629.481.522;
04.07.2007;2.760,09;-0,67;2.775,37;2.779,24;2.757,57;234.772.631;
03.07.2007;2.778,72;-1,49;2.820,58;2.820,58;2.770,61;147.558.089;
02.07.2007;2.820,66;-0,52;2.841,72;2.841,72;2.811,46;235.194.495;
29.06.2007;2.835,52;-0,77;2.857,14;2.865,05;2.829,64;204.916.825;
28.06.2007;2.857,50;0,18;2.844,02;2.865,07;2.831,58;266.996.405;
27.06.2007;2.852,44;-0,31;2.853,07;2.856,29;2.818,78;167.368.850;
26.06.2007;2.861,26;0,17;2.846,77;2.869,49;2.811,00;151.888.853;
25.06.2007;2.856,27;-1,46;2.876,79;2.893,00;2.833,41;63.262.533;
22.06.2007;2.898,69;-2,26;2.957,02;2.957,02;2.882,97;442.423.238;
21.06.2007;2.965,69;0,64;2.958,09;2.986,50;2.958,09;205.905.611;
20.06.2007;2.946,86;3,95;2.836,45;3.025,72;2.834,82;393.939.891;
19.06.2007;2.834,88;1,67;2.790,88;2.839,38;2.786,29;191.989.124;
18.06.2007;2.788,39;0,47;2.771,09;2.797,81;2.762,65;193.814.955;
15.06.2007;2.775,23;-0,30;2.773,42;2.782,03;2.749,92;146.222.797;
14.06.2007;2.783,57;1,01;2.767,92;2.792,67;2.747,31;339.918.212;
13.06.2007;2.755,83;0,39;2.742,48;2.770,00;2.717,04;351.773.487;
12.06.2007;2.745,02;-0,93;2.749,01;2.760,21;2.732,57;660.767.063;
11.06.2007;2.770,75;-0,97;2.784,16;2.791,48;2.754,34;594.878.569;
08.06.2007;2.797,94;0,54;2.807,84;2.819,54;2.784,30;256.394.466;
07.06.2007;2.782,77;-2,42;2.849,74;2.854,54;2.782,77;366.341.688;
06.06.2007;2.851,68;-0,55;2.869,02;2.881,84;2.840,75;285.232.149;
05.06.2007;2.867,31;-0,27;2.879,51;2.881,76;2.792,73;173.779.900;
04.06.2007;2.875,01;-1,97;2.936,06;2.939,09;2.875,01;410.816.970;
01.06.2007;2.932,91;1,22;2.908,32;2.942,47;2.908,08;380.693.618;
31.05.2007;2.897,70;0,45;2.908,19;2.911,38;2.863,23;346.924.872;
30.05.2007;2.884,62;-0,57;2.916,28;2.916,28;2.882,25;268.003.437;
29.05.2007;2.901,12;-0,83;2.924,38;2.925,79;2.866,47;357.873.804;
28.05.2007;2.925,29;-1,60;2.973,06;2.982,74;2.914,21;246.625.777;
25.05.2007;2.972,86;-0,31;2.968,63;2.995,88;2.964,68;234.561.564;
24.05.2007;2.982,10;-0,42;2.938,54;2.995,67;2.925,63;289.237.246;
23.05.2007;2.994,63;-1,45;3.051,66;3.053,78;2.954,58;232.657.017;
22.05.2007;3.038,62;-0,64;3.056,13;3.064,15;3.026,86;187.771.876;
21.05.2007;3.058,20;-1,53;3.129,95;3.131,51;3.049,01;468.887.323;
18.05.2007;3.105,60;-1,36;3.156,57;3.164,57;3.089,33;284.077.835;
17.05.2007;3.148,55;-0,05;3.190,39;3.190,39;3.122,84;231.575.536;
16.05.2007;3.150,13;-2,34;3.209,25;3.237,04;3.145,62;294.690.616;
15.05.2007;3.225,51;-0,18;3.236,78;3.271,90;3.207,47;281.969.188;
14.05.2007;3.231,18;2,70;3.230,68;3.269,66;3.214,96;1.102.922.551;
11.05.2007;3.146,34;11,44;2.974,35;3.164,03;2.974,35;732.390.421;
10.05.2007;2.823,39;0,82;2.705,09;2.868,86;2.664,02;463.334.247;
09.05.2007;2.800,50;-6,53;2.936,23;2.948,81;2.780,97;345.372.692;
08.05.2007;2.996,13;-5,26;3.099,87;3.126,62;2.983,33;276.516.982;
07.05.2007;3.162,43;-3,05;3.249,86;3.249,86;3.127,02;220.954.104;
04.05.2007;3.261,77;-1,30;3.306,26;3.308,94;3.247,56;256.678.402;
03.05.2007;3.304,64;0,64;3.317,59;3.335,20;3.280,30;411.949.796;
30.04.2007;3.283,62;2,88;3.233,12;3.298,35;3.226,65;269.792.302;
27.04.2007;3.191,77;3,89;3.110,62;3.252,90;3.110,62;364.675.284;
26.04.2007;3.072,31;2,59;3.034,69;3.082,90;3.025,97;273.551.403;
25.04.2007;2.994,71;-0,69;3.010,11;3.013,94;2.972,62;414.037.441;
24.04.2007;3.015,48;-1,34;3.040,76;3.044,34;2.984,05;386.510.355;
23.04.2007;3.056,44;-3,88;3.164,10;3.170,23;3.040,15;363.315.175;
20.04.2007;3.179,73;-2,02;3.248,34;3.248,54;3.155,83;559.991.659;
19.04.2007;3.245,45;-0,50;3.302,18;3.308,54;3.226,93;770.062.831;
18.04.2007;3.261,86;3,45;3.185,13;3.276,05;3.182,40;708.454.756;
17.04.2007;3.153,20;0,84;3.146,86;3.176,87;3.140,31;633.289.716;
16.04.2007;3.126,81;1,11;3.117,29;3.133,55;3.096,70;433.422.027;
13.04.2007;3.092,33;1,40;3.048,05;3.109,34;3.041,59;546.258.654;
12.04.2007;3.049,57;2,49;2.991,43;3.062,89;2.990,11;782.560.799;
11.04.2007;2.975,43;1,83;2.943,03;2.992,76;2.933,01;392.406.125;
10.04.2007;2.921,92;2,08;2.904,58;2.950,64;2.887,47;339.476.639;
05.04.2007;2.862,35;0,86;2.820,57;2.875,09;2.800,25;380.267.254;
04.04.2007;2.837,91;-0,44;2.876,43;2.876,81;2.818,73;267.334.666;
